Order ID;Month;Year;City;Segment;Category;Sub-Category;Product Name;Sales;Quantity;Profit
CA-2017-107125;November;2017;Jawa Timur;Consumer;Office Supplies;Binders;Premium Transparent Presentation Covers by GBC;USD 117,49;7;USD 41,12
CA-2017-107125;November;2017;DKI Jakarta;Consumer;Furniture;Furnishings;Eldon 200 Class Desk Accessories;USD 18,84;3;USD 6,03
CA-2017-122735;April;2017;Jawa Barat;Consumer;Office Supplies;Binders;Storex Dura Pro Binders;USD 29,70;5;USD 13,37
CA-2017-122735;April;2017;Banten;Consumer;Office Supplies;Paper;Xerox 1948;USD 39,96;4;USD 17,98
CA-2017-158071;Juni;2017;Jawa Tengah;Consumer;Office Supplies;Labels;Avery 512;USD 11,56;4;USD 5,43
US-2017-105046;Juli;2017;DI Yogyakarta;Home Office;Office Supplies;Paper;Southworth 25% Cotton Premium Laser Paper and Envelopes;USD 99,90;5;USD 47,95
CA-2017-155985;Maret;2017;Jawa Timur;Home Office;Furniture;Furnishings;DAX Natural Wood-Tone Poster Frame;USD 211,84;8;USD 76,26
CA-2017-137596;September;2017;DKI Jakarta;Home Office;Technology;Phones;Polycom CX600 IP Phone VoIP phone;USD 1.199,80;4;USD 323,95
CA-2017-137596;September;2017;Jawa Barat;Home Office;Office Supplies;Storage;Fellowes High-Stak Drawer Files;USD 352,38;2;USD 81,05
CA-2017-137596;September;2017;Banten;Home Office;Technology;Accessories;Maxell iVDR EX 500GB Cartridge;USD 1.928,78;7;USD 829,38
US-2017-105046;Juli;2017;Jawa Tengah;Home Office;Technology;Phones;Avaya 5420 Digital phone;USD 269,98;2;USD 67,50
US-2017-105046;Juli;2017;DI Yogyakarta;Home Office;Furniture;Furnishings;DAX Solid Wood Frames;USD 39,08;4;USD 14,46
CA-2017-132199;Mei;2017;Jawa Timur;Corporate;Office Supplies;Binders;"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets";USD 64,20;5;USD 44,94
CA-2017-128076;Februari;2017;DKI Jakarta;Corporate;Technology;Machines;HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax;USD 239,98;2;USD 39,00
CA-2017-128076;Februari;2017;Jawa Barat;Corporate;Furniture;Furnishings;Eldon Antistatic Chair Mats for Low to Medium Pile Carpets;USD 210,58;2;USD 12,63
CA-2017-132199;Mei;2017;Banten;Corporate;Office Supplies;Binders;Wilson Jones Legal Size Ring Binders;USD 26,39;4;USD 17,59
CA-2017-132199;Mei;2017;Jawa Tengah;Corporate;Furniture;Furnishings;"Career Cubicle Clock, 8 1/4"", Black";USD 32,45;2;USD 7,30
CA-2017-132199;Mei;2017;DI Yogyakarta;Corporate;Furniture;Tables;Bevis 36 x 72 Conference Tables;USD 373,47;5;USD 112,04
CA-2017-132199;Mei;2017;Jawa Timur;Corporate;Office Supplies;Fasteners;Advantus Plastic Paper Clips;USD 8,00;2;USD 2,80
CA-2017-128076;Februari;2017;Jawa Tengah;Corporate;Office Supplies;Binders;GBC Durable Plastic Covers;USD 30,96;2;USD 10,06
CA-2017-144883;Agustus;2017;DI Yogyakarta;Corporate;Office Supplies;Labels;Avery 495;USD 50,40;8;USD 23,18
US-2017-112347;Desember;2017;Jawa Timur;Corporate;Technology;Phones;Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black;USD 49,62;2;USD 4,96
US-2017-112347;Desember;2017;DKI Jakarta;Corporate;Furniture;Furnishings;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";USD 508,70;6; -   
CA-2017-116288;Maret;2017;Jawa Barat;Corporate;Office Supplies;Storage;Carina Double Wide Media Storage Towers in Natural & Black;USD 242,94;3;USD 9,72
CA-2017-160633;November;2017;Banten;Corporate;Office Supplies;Art;Panasonic KP-380BK Classic Electric Pencil Sharpener;USD 86,35;3;USD 5,40
CA-2017-160633;November;2017;Jawa Tengah;Corporate;Technology;Copiers;Hewlett Packard 610 Color Digital Copier / Printer;USD 899,98;3;USD 75,00
CA-2017-160633;November;2017;DI Yogyakarta;Corporate;Technology;Accessories;Logitech Media Keyboard K200;USD 139,96;5;USD 1,75
US-2017-112347;Desember;2017;Jawa Timur;Corporate;Furniture;Bookcases;Hon 4-Shelf Metal Bookcases;USD 242,35;8;USD 363,53
US-2017-112347;Desember;2017;Jawa Timur;Corporate;Technology;Phones;Macally Suction Cup Mount;USD 57,36;6;USD 14,34
US-2017-112347;Desember;2017;DKI Jakarta;Corporate;Furniture;Chairs;Hon GuestStacker Chair;USD 906,68;5;USD 68,00
US-2017-112347;Desember;2017;Jawa Barat;Corporate;Office Supplies;Binders;Aluminum Screw Posts;USD 36,62;8;USD 24,42
US-2017-112347;Desember;2017;Banten;Corporate;Office Supplies;Storage;Letter Size Cart;USD 114,29;1;USD 12,86
CA-2017-117513;Maret;2017;Jawa Tengah;Corporate;Furniture;Tables;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;USD 399,67;7;USD 14,99
CA-2017-141782;Januari;2017;DI Yogyakarta;Consumer;Office Supplies;Envelopes;Airmail Envelopes;USD 268,58;4;USD 90,64
CA-2017-121314;September;2017;Jawa Timur;Consumer;Office Supplies;Paper;Xerox 1941;USD 251,64;3;USD 88,07
CA-2017-158386;Oktober;2017;DKI Jakarta;Consumer;Office Supplies;Binders;Large Capacity Hanging Post Binders;USD 124,75;5;USD 57,39
US-2017-166324;April;2017;Jawa Barat;Home Office;Office Supplies;Binders;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;USD 8,70;5;USD 6,38
US-2017-166324;April;2017;Banten;Home Office;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;USD 848,54;4;USD 21,21
US-2017-166324;April;2017;Jawa Tengah;Home Office;Technology;Phones;Avaya 5410 Digital phone;USD 122,38;3;USD 24,48
CA-2017-114370;Maret;2017;DI Yogyakarta;Corporate;Technology;Phones;Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black;USD 49,62;2;USD 4,96
US-2017-149006;Desember;2017;Jawa Timur;Corporate;Office Supplies;Storage;Staple magnet;USD 10,68;1;USD 2,88
US-2017-133312;November;2017;DKI Jakarta;Consumer;Furniture;Bookcases;Sauder Forest Hills Library, Woodland Oak Finish;USD 359,50;3;USD 29,61
US-2017-133312;November;2017;Jawa Barat;Consumer;Office Supplies;Storage;Sterilite Officeware Hinged File Box;USD 10,48;1;USD 2,83
US-2017-105935;Januari;2017;Banten;Consumer;Technology;Phones;Samsung Galaxy Mega 6.3;USD 2.939,93;7;USD 764,38
US-2017-105935;Januari;2017;Jawa Tengah;Consumer;Furniture;Furnishings;Artistic Insta-Plaque;USD 62,72;4;USD 24,46
CA-2017-131625;September;2017;DI Yogyakarta;Consumer;Furniture;Furnishings;"Seth Thomas 12"" Clock w/ Goldtone Case";USD 114,90;5;USD 39,07
CA-2017-163405;Desember;2017;Jawa Timur;Consumer;Office Supplies;Art;Newell 327;USD 6,63;3;USD 1,79
CA-2017-163405;Desember;2017;Jawa Tengah;Consumer;Office Supplies;Art;Newell 317;USD 5,88;2;USD 1,71
CA-2017-117212;Februari;2017;DI Yogyakarta;Home Office;Office Supplies;Appliances;Kensington 6 Outlet Guardian Standard Surge Protector;USD 81,92;4;USD 22,12
CA-2017-123029;September;2017;Jawa Timur;Home Office;Technology;Accessories;Razer Kraken PRO Over Ear PC and Music Headset;USD 159,98;2;USD 47,99
CA-2017-117212;Februari;2017;DKI Jakarta;Home Office;Furniture;Chairs;GuestStacker Chair with Chrome Finish Legs;USD 892,22;3;USD 89,22
CA-2017-117212;Februari;2017;Jawa Barat;Home Office;Technology;Phones;Toshiba IPT2010-SD IP Telephone;USD 889,54;8;USD 66,72
CA-2017-117212;Februari;2017;Banten;Home Office;Office Supplies;Paper;Xerox 1908;USD 223,92;4;USD 109,72
CA-2017-117212;Februari;2017;Jawa Tengah;Home Office;Office Supplies;Paper;Xerox 1924;USD 23,12;4;USD 11,33
US-2017-118941;Agustus;2017;DI Yogyakarta;Corporate;Furniture;Chairs;Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms;USD 1.779,90;5;USD 373,78
US-2017-118941;Agustus;2017;Jawa Timur;Corporate;Office Supplies;Art;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;USD 219,90;5;USD 59,37
CA-2017-102379;Desember;2017;Jawa Timur;Corporate;Office Supplies;Art;Panasonic KP-380BK Classic Electric Pencil Sharpener;USD 179,90;5;USD 44,98
CA-2017-102379;Desember;2017;DKI Jakarta;Corporate;Technology;Phones;Anker Astro 15000mAh USB Portable Charger;USD 39,99;1;USD 8,00
CA-2017-158561;November;2017;Jawa Barat;Corporate;Office Supplies;Appliances;Hoover Upright Vacuum With Dirt Cup;USD 1.158,12;5;USD 130,29
CA-2017-130043;September;2017;Banten;Corporate;Office Supplies;Paper;Xerox 1897;USD 31,87;8;USD 11,55
US-2017-118941;Agustus;2017;Jawa Tengah;Corporate;Office Supplies;Art;Newell 312;USD 17,52;3;USD 5,26
CA-2017-124716;Maret;2017;DI Yogyakarta;Home Office;Office Supplies;Paper;Unpadded Memo Slips;USD 11,94;3;USD 5,97
CA-2017-124716;Maret;2017;Jawa Timur;Home Office;Office Supplies;Paper;Xerox 1982;USD 45,68;2;USD 21,01
CA-2017-124716;Maret;2017;DKI Jakarta;Home Office;Office Supplies;Paper;Xerox 1913;USD 110,96;2;USD 53,26
CA-2017-155642;Mei;2017;Jawa Barat;Corporate;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;USD 1,89;1;USD 0,99
CA-2017-165155;September;2017;Banten;Corporate;Office Supplies;Storage;Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost;USD 15,51;1;USD 3,88
US-2017-129203;April;2017;Jawa Tengah;Corporate;Office Supplies;Storage;Carina Media Storage Towers in Natural & Black;USD 195,14;4;USD 43,91
CA-2017-155642;Mei;2017;DI Yogyakarta;Corporate;Furniture;Furnishings;Flat Face Poster Frame;USD 22,61;3;USD 10,17
CA-2017-144694;September;2017;Jawa Timur;Consumer;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack;USD 17,88;3;USD 2,46
CA-2017-144694;September;2017;DKI Jakarta;Consumer;Office Supplies;Labels;Dot Matrix Printer Tape Reel Labels, White, 5000/Box;USD 235,94;3;USD 85,53
CA-2017-130211;Oktober;2017;Jawa Barat;Consumer;Office Supplies;Storage;Fellowes Recycled Storage Drawers;USD 333,09;3;USD 23,32
CA-2017-130211;Oktober;2017;Banten;Consumer;Furniture;Tables;Bevis 36 x 72 Conference Tables;USD 248,98;2;USD 54,78
CA-2017-109589;Desember;2017;Jawa Tengah;Consumer;Technology;Accessories;Memorex Froggy Flash Drive 8 GB;USD 71,00;4;USD 27,69
CA-2017-149048;Mei;2017;DI Yogyakarta;Corporate;Technology;Phones;Plantronics Calisto P620-M USB Wireless Speakerphone System;USD 587,97;3;USD 158,75
CA-2017-102519;November;2017;Jawa Timur;Corporate;Furniture;Furnishings;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";USD 46,94;1;USD 19,25
CA-2017-149048;Mei;2017;Jawa Tengah;Corporate;Office Supplies;Paper;Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright);USD 14,94;3;USD 7,32
CA-2017-102519;November;2017;DI Yogyakarta;Corporate;Technology;Accessories;Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive;USD 143,73;9;USD 56,05
CA-2017-152912;November;2017;Jawa Timur;Corporate;Office Supplies;Binders;Wilson Jones Turn Tabs Binder Tool for Ring Binders;USD 9,64;2;USD 4,43
CA-2017-149048;Mei;2017;DKI Jakarta;Corporate;Office Supplies;Envelopes;Tyvek Side-Opening Peel & Seel Expanding Envelopes;USD 180,96;2;USD 81,43
CA-2017-149048;Mei;2017;Jawa Barat;Corporate;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;USD 530,34;2;USD 95,46
CA-2017-149048;Mei;2017;Banten;Corporate;Office Supplies;Binders;Ibico Hi-Tech Manual Binding System;USD 914,97;3;USD 411,74
CA-2017-152912;November;2017;Jawa Tengah;Corporate;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;USD 1.633,14;9;USD 473,61
CA-2017-152912;November;2017;DI Yogyakarta;Corporate;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;USD 544,38;3;USD 157,87
CA-2017-167101;Maret;2017;Jawa Timur;Corporate;Technology;Accessories;Memorex Micro Travel Drive 8 GB;USD 26,00;2;USD 11,70
CA-2017-152912;November;2017;Jawa Timur;Corporate;Technology;Accessories;Maxell iVDR EX 500GB Cartridge;USD 826,62;3;USD 355,45
CA-2017-121678;November;2017;DKI Jakarta;Corporate;Office Supplies;Binders;Prestige Round Ring Binders;USD 1,82;1;USD 1,40
CA-2017-167101;Maret;2017;Jawa Barat;Corporate;Office Supplies;Paper;Xerox 1888;USD 221,92;4;USD 106,52
US-2017-161193;November;2017;Banten;Consumer;Furniture;Furnishings;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs;USD 4,66;2;USD 1,57
US-2017-161193;November;2017;Jawa Tengah;Consumer;Furniture;Furnishings;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;USD 77,60;5;USD 28,13
CA-2017-158967;Desember;2017;DI Yogyakarta;Consumer;Furniture;Furnishings;Staple-based wall hangings;USD 19,10;3;USD 5,73
CA-2017-105543;November;2017;Jawa Timur;Corporate;Office Supplies;Storage;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;USD 33,29;1;USD 7,99
CA-2017-121412;September;2017;DKI Jakarta;Corporate;Furniture;Furnishings;Aluminum Document Frame;USD 29,33;3;USD 3,67
CA-2017-127306;Januari;2017;Jawa Barat;Consumer;Office Supplies;Binders;Avery Durable Slant Ring Binders With Label Holder;USD 2,51;2;USD 1,84
CA-2017-135587;Desember;2017;Banten;Consumer;Office Supplies;Appliances;Eureka The Boss Lite 10-Amp Upright Vacuum, Blue;USD 320,64;4;USD 89,78
CA-2017-127306;Januari;2017;Jawa Tengah;Consumer;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes";USD 18,34;3;USD 6,65
CA-2017-127306;Januari;2017;DI Yogyakarta;Consumer;Office Supplies;Binders;Ibico Presentation Index for Binding Systems;USD 5,97;5;USD 4,58
CA-2017-127306;Januari;2017;Jawa Timur;Consumer;Technology;Phones;iHome FM Clock Radio with Lightning Dock;USD 111,98;2;USD 7,00
CA-2017-112865;Mei;2017;DKI Jakarta;Consumer;Technology;Accessories;KeyTronic KT800P2 - Keyboard - Black;USD 36,05;3;USD 0,90
CA-2017-135587;Desember;2017;Jawa Barat;Consumer;Technology;Accessories;Memorex Micro Travel Drive 8 GB;USD 52,00;4;USD 23,40
CA-2017-127306;Januari;2017;Banten;Consumer;Office Supplies;Paper;Xerox 1931;USD 36,29;7;USD 12,70
CA-2017-168396;Agustus;2017;Jawa Tengah;Consumer;Furniture;Furnishings;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;USD 123,96;3;USD 11,16
CA-2017-125472;Mei;2017;DI Yogyakarta;Consumer;Furniture;Bookcases;Sauder Camden County Barrister Bookcase, Planked Cherry Finish;USD 241,96;2;USD 33,87
CA-2017-125472;Mei;2017;Jawa Timur;Consumer;Furniture;Furnishings;Acrylic Self-Standing Desk Frames;USD 8,01;3;USD 3,04
CA-2017-101574;September;2017;Jawa Tengah;Consumer;Furniture;Furnishings;Longer-Life Soft White Bulbs;USD 9,24;3;USD 4,44
CA-2017-146192;April;2017;DI Yogyakarta;Consumer;Office Supplies;Storage;Tennsco Double-Tier Lockers;USD 675,06;3;USD 87,76
CA-2017-125472;Mei;2017;Jawa Timur;Consumer;Office Supplies;Binders;Avery Binder Labels;USD 3,89;1;USD 1,87
CA-2017-168396;Agustus;2017;DKI Jakarta;Consumer;Office Supplies;Labels;Avery 473;USD 51,75;5;USD 24,84
CA-2017-119389;April;2017;Jawa Barat;Consumer;Furniture;Furnishings;Eldon Executive Woodline II Desk Accessories, Mahogany;USD 60,31;3;USD 5,28
CA-2017-135419;November;2017;Banten;Consumer;Furniture;Tables;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;USD 486,37;4;USD 36,48
CA-2017-123778;September;2017;Jawa Tengah;Consumer;Office Supplies;Binders;"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""";USD 25,82;6;USD 9,04
CA-2017-135069;April;2017;DI Yogyakarta;Consumer;Office Supplies;Appliances;Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;USD 195,10;4;USD 21,95
CA-2017-123778;September;2017;Jawa Timur;Consumer;Office Supplies;Appliances;APC 7 Outlet Network SurgeArrest Surge Protector;USD 160,96;2;USD 48,29
CA-2017-130631;Desember;2017;Jawa Timur;Consumer;Furniture;Furnishings;Hand-Finished Solid Wood Document Frame;USD 68,46;2;USD 20,54
CA-2017-135069;April;2017;DKI Jakarta;Consumer;Furniture;Furnishings;"Linden 10"" Round Wall Clock, Black";USD 36,67;3;USD 6,42
CA-2017-130631;Desember;2017;Jawa Barat;Consumer;Office Supplies;Fasteners;Acco Glide Clips;USD 19,60;5;USD 9,60
CA-2017-145338;Januari;2017;Banten;Consumer;Office Supplies;Art;Premium Writing Pencils, Soft, #2 by Central Association for the Blind;USD 4,77;2;USD 0,48
CA-2017-115105;Februari;2017;Jawa Tengah;Consumer;Furniture;Bookcases;Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors;USD 240,78;1;USD 30,10
CA-2017-152968;Mei;2017;DI Yogyakarta;Consumer;Technology;Accessories;Verbatim Slim CD and DVD Storage Cases, 50/Pack;USD 23,08;2;USD 6,92
CA-2017-135279;April;2017;Jawa Timur;Home Office;Office Supplies;Storage;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;USD 501,81;3; -   
CA-2017-135279;April;2017;DKI Jakarta;Home Office;Office Supplies;Paper;Computer Printout Paper with Letter-Trim Fine Perforations;USD 191,60;4;USD 91,97
CA-2017-135279;April;2017;Jawa Barat;Home Office;Office Supplies;Art;Bulldog Vacuum Base Pencil Sharpener;USD 35,97;3;USD 9,71
CA-2017-135279;April;2017;Banten;Home Office;Office Supplies;Labels;Color-Coded Legal Exhibit Labels;USD 9,82;2;USD 4,81
CA-2017-135279;April;2017;Jawa Tengah;Home Office;Office Supplies;Labels;Avery File Folder Labels;USD 8,64;3;USD 4,23
CA-2017-135279;April;2017;DI Yogyakarta;Home Office;Office Supplies;Paper;Xerox 212;USD 12,96;2;USD 6,22
CA-2017-121489;Agustus;2017;Jawa Timur;Corporate;Technology;Accessories;Kensington K72356US Mouse-in-a-Box USB Desktop Mouse;USD 33,18;2;USD 11,61
CA-2017-121489;Agustus;2017;DKI Jakarta;Corporate;Office Supplies;Storage;Fellowes Stor/Drawer Steel Plus Storage Drawers;USD 572,58;6;USD 34,35
CA-2017-121489;Agustus;2017;Jawa Barat;Corporate;Furniture;Chairs;Padded Folding Chairs, Black, 4/Carton;USD 388,70;6;USD 38,87
CA-2017-145765;Mei;2017;Banten;Corporate;Technology;Phones;Panasonic KX TS208W Corded phone;USD 195,96;5;USD 19,60
CA-2017-145765;Mei;2017;Jawa Tengah;Corporate;Technology;Accessories;Logitech Gaming G510s - Keyboard;USD 271,97;4;USD 54,39
CA-2017-140494;Maret;2017;DI Yogyakarta;Corporate;Technology;Accessories;Maxell LTO Ultrium - 800 GB;USD 111,96;4;USD 21,27
CA-2017-145765;Mei;2017;Jawa Timur;Corporate;Office Supplies;Paper;Xerox 230;USD 15,55;3;USD 5,44
CA-2017-147452;September;2017;Jawa Tengah;Corporate;Office Supplies;Appliances;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;USD 3,89;1;USD 1,01
CA-2017-131828;Februari;2017;DI Yogyakarta;Corporate;Technology;Phones;Logitech B530 USB Headset - headset - Full size, Binaural;USD 88,78;3;USD 7,77
CA-2017-131828;Februari;2017;Jawa Timur;Corporate;Furniture;Chairs;Global Leather and Oak Executive Chair, Black;USD 963,14;4;USD 108,35
CA-2017-147452;September;2017;DKI Jakarta;Corporate;Office Supplies;Paper;Xerox 1882;USD 167,94;3;USD 82,29
CA-2017-106047;Juli;2017;Jawa Barat;Consumer;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book;USD 3,82;1;USD 1,19
US-2017-123204;Juli;2017;Banten;Consumer;Office Supplies;Appliances;Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags;USD 17,48;4;USD 4,54
CA-2017-158883;Juni;2017;Jawa Tengah;Consumer;Office Supplies;Paper;Things To Do Today Spiral Book;USD 25,34;4;USD 9,19
US-2017-131583;Juni;2017;DI Yogyakarta;Consumer;Office Supplies;Paper;"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages";USD 40,03;6;USD 15,01
CA-2017-121888;September;2017;Jawa Timur;Consumer;Office Supplies;Art;Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack;USD 16,28;2;USD 6,51
CA-2017-121888;September;2017;Jawa Timur;Consumer;Office Supplies;Binders;Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges;USD 242,48;7;USD 116,39
CA-2017-121888;September;2017;DKI Jakarta;Consumer;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;USD 782,94;3;USD 203,56
CA-2017-121888;September;2017;Jawa Barat;Consumer;Technology;Phones;GE DSL Phone Line Filter;USD 39,99;1;USD 11,60
CA-2017-152436;Desember;2017;Banten;Home Office;Office Supplies;Storage;Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16;USD 592,74;6;USD 160,04
CA-2017-161655;Mei;2017;Jawa Tengah;Home Office;Office Supplies;Binders;GBC Twin Loop Wire Binding Elements;USD 299,52;9;USD 149,76
CA-2017-111556;November;2017;DI Yogyakarta;Consumer;Furniture;Bookcases;Sauder Camden County Collection Libraries, Planked Cherry Finish;USD 183,97;2;USD 25,30
CA-2017-111556;November;2017;Jawa Timur;Consumer;Office Supplies;Art;Boston KS Multi-Size Manual Pencil Sharpener;USD 68,97;3;USD 19,31
CA-2017-111556;November;2017;DKI Jakarta;Consumer;Technology;Phones;Samsung Galaxy Mega 6.3;USD 1.259,97;3;USD 327,59
CA-2017-111556;November;2017;Jawa Barat;Consumer;Office Supplies;Paper;Xerox 1968;USD 46,76;7;USD 22,44
CA-2017-107853;Mei;2017;Banten;Consumer;Office Supplies;Paper;Xerox 201;USD 12,96;2;USD 6,22
CA-2017-102820;Mei;2017;Jawa Tengah;Consumer;Technology;Phones;Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with;USD 419,94;7;USD 52,49
CA-2017-118640;Juli;2017;DI Yogyakarta;Consumer;Office Supplies;Storage;Trav-L-File Heavy-Duty Shuttle II, Black;USD 69,71;2;USD 8,71
US-2017-126053;Desember;2017;Jawa Timur;Consumer;Office Supplies;Labels;Self-Adhesive Removable Labels;USD 9,45;3;USD 4,54
CA-2017-118640;Juli;2017;DKI Jakarta;Consumer;Furniture;Furnishings;"Contract Clock, 14"", Brown";USD 8,79;1;USD 5,71
US-2017-126053;Desember;2017;Jawa Barat;Consumer;Furniture;Furnishings;Magnifier Swing Arm Lamp;USD 41,96;2;USD 10,91
CA-2017-144365;Oktober;2017;Banten;Consumer;Office Supplies;Fasteners;Staples;USD 11,68;4;USD 5,26
CA-2017-134649;Januari;2017;Jawa Tengah;Corporate;Office Supplies;Binders;Avery Poly Binder Pockets;USD 7,16;2;USD 3,44
CA-2017-122112;September;2017;DI Yogyakarta;Corporate;Office Supplies;Envelopes;Security-Tint Envelopes;USD 24,45;4;USD 8,86
CA-2017-134649;Januari;2017;Jawa Timur;Corporate;Office Supplies;Art;Newell 311;USD 15,47;7;USD 4,18
US-2017-119438;Maret;2017;Jawa Tengah;Consumer;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack;USD 27,82;3;USD 4,52
US-2017-119438;Maret;2017;DI Yogyakarta;Consumer;Furniture;Furnishings;"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock";USD 82,52;3;USD 41,26
US-2017-119438;Maret;2017;Jawa Timur;Consumer;Office Supplies;Binders;Ibico Hi-Tech Manual Binding System;USD 182,99;3;USD 320,24
US-2017-119438;Maret;2017;DKI Jakarta;Consumer;Office Supplies;Appliances;Hoover Portapower Portable Vacuum;USD 2,69;3;USD 7,39
CA-2017-144596;November;2017;Jawa Barat;Consumer;Office Supplies;Paper;Xerox 1906;USD 318,96;9;USD 149,91
CA-2017-162481;September;2017;Banten;Consumer;Furniture;Chairs;Global Leather Task Chair, Black;USD 269,97;3;USD 51,29
CA-2017-137085;Juni;2017;Jawa Tengah;Consumer;Office Supplies;Binders;Satellite Sectional Post Binders;USD 312,55;9;USD 101,58
CA-2017-162481;September;2017;DI Yogyakarta;Consumer;Office Supplies;Binders;ACCOHIDE Binder by Acco;USD 8,26;2;USD 3,88
CA-2017-158106;Juni;2017;Jawa Timur;Consumer;Office Supplies;Art;Newell 346;USD 8,64;3;USD 2,51
CA-2017-144491;Maret;2017;Jawa Timur;Consumer;Technology;Accessories;Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ;USD 39,99;1;USD 7,00
CA-2017-102204;Mei;2017;DKI Jakarta;Consumer;Office Supplies;Supplies;Kleencut Forged Office Shears by Acme United Corporation;USD 3,33;2;USD 0,42
CA-2017-144491;Maret;2017;Jawa Barat;Consumer;Furniture;Bookcases;Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors;USD 1.023,33;5;USD 30,10
CA-2017-102204;Mei;2017;Banten;Consumer;Furniture;Tables;Bush Advantage Collection Racetrack Conference Table;USD 933,26;4;USD 458,15
CA-2017-144491;Maret;2017;Jawa Tengah;Consumer;Furniture;Chairs;Global Leather & Oak Executive Chair, Burgundy;USD 211,25;2;USD 66,39
CA-2017-102204;Mei;2017;DI Yogyakarta;Consumer;Furniture;Chairs;HON 5400 Series Task Chairs for Big and Tall;USD 2.803,92;5; -   
CA-2017-144491;Maret;2017;Jawa Timur;Consumer;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;USD 600,56;3;USD 8,58
CA-2017-122105;Juni;2017;DKI Jakarta;Consumer;Office Supplies;Art;Bulldog Vacuum Base Pencil Sharpener;USD 95,92;8;USD 25,90
CA-2017-150469;Januari;2017;Jawa Barat;Consumer;Office Supplies;Fasteners;Binder Clips by OIC;USD 11,84;8;USD 5,68
US-2017-102904;November;2017;Banten;Consumer;Technology;Accessories;Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ;USD 239,92;8;USD 23,99
CA-2017-144484;September;2017;Jawa Tengah;Consumer;Office Supplies;Appliances;Kensington 4 Outlet MasterPiece Compact Power Control Center;USD 406,60;5;USD 113,85
CA-2017-100160;September;2017;DI Yogyakarta;Consumer;Office Supplies;Paper;"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream";USD 15,55;3;USD 5,44
CA-2017-131282;Februari;2017;Jawa Timur;Consumer;Office Supplies;Binders;Ibico Hi-Tech Manual Binding System;USD 243,99;4;USD 426,99
CA-2017-144484;September;2017;DKI Jakarta;Consumer;Furniture;Furnishings;"6"" Cubicle Wall Clock, Black";USD 32,36;4;USD 11,65
US-2017-152898;September;2017;Jawa Barat;Consumer;Office Supplies;Appliances;Hoover Commercial SteamVac;USD 67,90;5;USD 20,37
